r,h,trn,value
VT,hh1,hsurval,0.0007449676651982379
VT,hh1,hedval,0.0058054597014925375
VT,hh1,hcspval,0.013480087940298507
VT,hh1,hfinval,0.006142914434137291
VT,hh1,medicare,0.3430077547339944
VT,hh1,medicaid,0.4056060285971916
VT,hh2,hucval,0.12930445115744413
VT,hh2,hwcval,0.006189838087286527
VT,hh2,hssval,0.6512489766232739
VT,hh2,hssival,0.02684873524299769
VT,hh2,hpawval,0.044166022078028756
VT,hh2,hvetval,0.06091955522827687
VT,hh2,hsurval,0.016335896563876653
VT,hh2,hdisval,0.02979627139264452
VT,hh2,hedval,0.0020938059701492537
VT,hh2,hcspval,0.006726032567164179
VT,hh2,hfinval,0.00785294693877551
VT,hh2,medicare,0.396467087466186
VT,hh2,medicaid,0.46647471925336315
VT,hh3,hucval,0.14647553611103914
VT,hh3,hwcval,0.0005762732447817837
VT,hh3,hssval,0.42894060384034166
VT,hh3,hssival,0.011990607637463955
VT,hh3,hpawval,0.003190538513347023
VT,hh3,hvetval,0.023171727552282768
VT,hh3,hsurval,0.01707083947136564
VT,hh3,hdisval,0.010923171285447683
VT,hh3,hedval,0.019898059701492533
VT,hh3,hcspval,0.02514078523880597
VT,hh3,hfinval,0.012048089053803338
VT,hh3,medicare,0.35317855561931283
VT,hh3,medicaid,0.4176329816261292
VT,hh4,hucval,0.19116683085181485
VT,hh4,hwcval,0.018829407210626186
VT,hh4,hssval,0.8779617943482164
VT,hh4,hssival,0.01864284403178149
VT,hh4,hvetval,0.015356035298969072
VT,hh4,hsurval,0.003872299559471365
VT,hh4,hdisval,0.006593672439853785
VT,hh4,hedval,0.1958959547761194
VT,hh4,hcspval,0.018554626731343282
VT,hh4,hfinval,0.009227461224489796
VT,hh4,medicare,0.19640167226821917
VT,hh4,medicaid,0.2322446102139516
VT,hh5,hucval,0.030928179932999674
VT,hh5,hwcval,0.013234815939278936
VT,hh5,hssval,0.5023532981236596
VT,hh5,hpawval,0.0051362217659137585
VT,hh5,hvetval,0.0781453376377025
VT,hh5,hsurval,0.08204512969162996
VT,hh5,hdisval,0.02172054613151082
VT,hh5,hedval,0.0654673880597015
VT,hh5,hcspval,0.0005831186567164179
VT,hh5,hfinval,0.030052915769944344
VT,hh5,medicare,0.3153449299122876
VT,hh5,medicaid,0.3728947899710748
VA,hh1,hucval,0.6684389796805484
VA,hh1,hssval,4.2661968510469706
VA,hh1,hssival,0.6535559710927137
VA,hh1,hpawval,0.08774629532648873
VA,hh1,hvetval,0.3865571726774668
VA,hh1,hsurval,0.031119500193832597
VA,hh1,hedval,0.040681349910447764
VA,hh1,hcspval,0.10978243540298506
VA,hh1,hfinval,0.24310977012244897
VA,hh1,medicare,4.473412917591491
VA,hh1,medicaid,2.958622189972116
VA,hh2,hucval,0.6649283243696048
VA,hh2,hssval,6.924622338837911
VA,hh2,hssival,0.23688370856544783
VA,hh2,hpawval,0.01534700993839836
VA,hh2,hvetval,0.7543830923508144
VA,hh2,hsurval,0.3235967005638766
VA,hh2,hdisval,0.05747337240164732
VA,hh2,hedval,0.3278333173134328
VA,hh2,hcspval,0.1257838263880597
VA,hh2,hfinval,0.0890236029684601
VA,hh2,medicare,4.836015792119592
VA,hh2,medicaid,3.19844018363592
VA,hh3,hucval,1.4600663888374552
VA,hh3,hwcval,0.04591383301707779
VA,hh3,hssval,4.3482532807238465
VA,hh3,hssival,0.273566731770667
VA,hh3,hpawval,0.015165583244353185
VA,hh3,hvetval,0.764597337534906
VA,hh3,hsurval,0.37138626142731274
VA,hh3,hdisval,0.20293806565773267
VA,hh3,hedval,0.2548562041791045
VA,hh3,hcspval,0.0743393319402985
VA,hh3,hfinval,0.2309015899814471
VA,hh3,medicare,3.4132563959554556
VA,hh3,medicaid,2.257456733633064
VA,hh4,hucval,1.6419189889283572
VA,hh4,hwcval,0.23914548050094875
VA,hh4,hssval,6.301014389374829
VA,hh4,hssival,0.21999581313133973
VA,hh4,hpawval,0.022396946858316225
VA,hh4,hvetval,1.35370866984714
VA,hh4,hsurval,0.29041081215859027
VA,hh4,hdisval,0.35288078541391693
VA,hh4,hedval,0.916392851541459
VA,hh4,hcspval,0.2254188567761194
VA,hh4,hfinval,0.047239591836734686
VA,hh4,medicare,2.22323683009884
VA,hh4,medicaid,1.3000061639376688
VA,hh5,hucval,1.243923231313398
VA,hh5,hwcval,0.08252278988994306
VA,hh5,hssval,6.455261481074368
VA,hh5,hssival,0.11171498831211575
VA,hh5,hvetval,3.670687056600883
VA,hh5,hsurval,1.059918589869097
VA,hh5,hdisval,0.3758811427971287
VA,hh5,hedval,0.5950050577852402
VA,hh5,hcspval,0.40374154925373135
VA,hh5,hfinval,0.1539444155844156
VA,hh5,medicare,4.874478064234632
VA,hh5,medicaid,3.223878329823768
WA,hh1,hucval,1.2673221878272458
WA,hh1,hssval,3.9494880585805934
WA,hh1,hssival,0.602102788284588
WA,hh1,hpawval,0.05163178361396305
WA,hh1,hvetval,0.022736471752577318
WA,hh1,hsurval,0.029097872246696035
WA,hh1,hdisval,0.03424769802359596
WA,hh1,hedval,0.015651970149253732
WA,hh1,hcspval,0.036753784238805966
WA,hh1,hfinval,0.23290163142857143
WA,hh1,medicare,3.1435522713975117
WA,hh1,medicaid,2.7152784905660403
WA,hh2,hucval,1.961599580551471
WA,hh2,hwcval,0.21562861297912714
WA,hh2,hssval,4.116900871961285
WA,hh2,hssival,0.38472899965201496
WA,hh2,hpawval,0.17762059466119098
WA,hh2,hvetval,0.6539958505540544
WA,hh2,hsurval,0.25378723375770923
WA,hh2,hdisval,0.1481370252572044
WA,hh2,hedval,0.2072822358208955
WA,hh2,hcspval,0.04563951134328358
WA,hh2,hfinval,0.48521541653190686
WA,hh2,medicare,3.9200633091141954
WA,hh2,medicaid,3.385998598382748
WA,hh3,hucval,2.8387379357415474
WA,hh3,hwcval,0.5220819358117612
WA,hh3,hssval,4.211869219714847
WA,hh3,hssival,0.047250326756939166
WA,hh3,hpawval,0.06426430225872691
WA,hh3,hvetval,0.6243721655172358
WA,hh3,hsurval,0.3711327311894273
WA,hh3,hdisval,0.012332068218745725
WA,hh3,hedval,0.12712071417910448
WA,hh3,hcspval,0.0458688223880597
WA,hh3,hfinval,0.38141130585528754
WA,hh3,medicare,3.377335064739876
WA,hh3,medicaid,2.917210997304588
WA,hh4,hucval,3.027714219714953
WA,hh4,hwcval,0.48220073657077284
WA,hh4,hssval,8.163312656412723
WA,hh4,hssival,0.2895966183500618
WA,hh4,hpawval,0.035938589987679674
WA,hh4,hvetval,2.1581299557349043
WA,hh4,hsurval,0.6999927307721776
WA,hh4,hdisval,0.8205929436328319
WA,hh4,hedval,0.2666080582089552
WA,hh4,hcspval,0.16431199844776115
WA,hh4,hfinval,0.016101736608534322
WA,hh4,medicare,2.228149147166748
WA,hh4,medicaid,1.6784946840433788
WA,hh5,hucval,2.897967081756003
WA,hh5,hssval,2.9714916591745215
WA,hh5,hssival,0.002296510926005787
WA,hh5,hpawval,0.03313714102669405
WA,hh5,hvetval,1.0136034351785022
WA,hh5,hsurval,1.7727258950232863
WA,hh5,hdisval,0.0314398700711258
WA,hh5,hedval,0.775051074178275
WA,hh5,hcspval,0.23634647158208955
WA,hh5,hfinval,0.20312486827458254
WA,hh5,medicare,3.9341002075816798
WA,hh5,medicaid,3.3981231266846397
WV,hh1,hucval,0.21266090650041417
WV,hh1,hwcval,0.041183743149905125
WV,hh1,hssval,2.0321218903794893
WV,hh1,hssival,0.24369308814770213
WV,hh1,hpawval,0.0640150319507187
WV,hh1,hvetval,0.02000833449189985
WV,hh1,hsurval,0.027365599837004408
WV,hh1,hdisval,0.09041711976279093
WV,hh1,hedval,0.007993049253731342
WV,hh1,hcspval,0.0228608976119403
WV,hh1,hfinval,0.05316198500927644
WV,hh1,medicare,1.942307323230504
WV,hh1,medicaid,1.3336080870738118
WV,hh2,hucval,0.6041191667412212
WV,hh2,hssval,3.2018396582652198
WV,hh2,hssival,0.10549624723114999
WV,hh2,hpawval,0.018194806078028748
WV,hh2,hvetval,0.2687707388041237
WV,hh2,hsurval,0.17665591268722466
WV,hh2,hdisval,0.03973833618730108
WV,hh2,hedval,0.10026576217910446
WV,hh2,hcspval,0.04552159265671641
WV,hh2,hfinval,0.0005782541743970315
WV,hh2,medicare,1.894144436349996
WV,hh2,medicaid,1.300538956008684
WV,hh3,hucval,0.11903972698762365
WV,hh3,hssval,1.231908636847906
WV,hh3,hssival,0.029526480824554106
WV,hh3,hpawval,0.04518195154004108
WV,hh3,hvetval,0.266093905837997
WV,hh3,hsurval,0.05389715051101321
WV,hh3,hdisval,0.020068241358322178
WV,hh3,hedval,0.016288314552238805
WV,hh3,hcspval,0.033276264358208955
WV,hh3,medicare,1.0892850830562384
WV,hh3,medicaid,0.7479142865386139
WV,hh4,hucval,0.2577763034166669
WV,hh4,hwcval,0.0038471499051233394
WV,hh4,hssval,1.5924040443277612
WV,hh4,hssival,0.03002467120666947
WV,hh4,hpawval,0.05594847227926079
WV,hh4,hvetval,0.41936066954933726
WV,hh4,hsurval,0.1018481479295154
WV,hh4,hdisval,0.01310325176605167
WV,hh4,hedval,0.07427201791044775
WV,hh4,hcspval,0.05634608495522388
WV,hh4,hfinval,0.02494916215213358
WV,hh4,medicare,0.5752401843610476
WV,hh4,medicaid,0.39496579799626313
WV,hh5,hucval,0.12033297026693278
WV,hh5,hwcval,0.02478969782163188
WV,hh5,hssval,0.5418405343231567
WV,hh5,hvetval,0.17240056867157583
WV,hh5,hsurval,0.1756999295154185
WV,hh5,hdisval,0.07098691188527977
WV,hh5,hedval,0.04183171641791044
WV,hh5,hcspval,0.031916820895522384
WV,hh5,medicare,0.736622973002214
WV,hh5,medicaid,0.505772872382628
WI,hh1,hucval,0.23474607143922846
WI,hh1,hwcval,0.06511230967741936
WI,hh1,hssval,4.013651498312446
WI,hh1,hssival,0.5786271262639511
WI,hh1,hpawval,0.059454339449692
WI,hh1,hvetval,0.08417023931664212
WI,hh1,hsurval,0.11169530997356829
WI,hh1,hdisval,0.0434408671866905
WI,hh1,hedval,0.007546574626865671
WI,hh1,hcspval,0.011234818208955223
WI,hh1,hfinval,0.04394066493506494
WI,hh1,medicare,3.80380647196584
WI,hh1,medicaid,2.5448229659214476
WI,hh2,hucval,1.1953951520123227
WI,hh2,hwcval,0.0045376417457305505
WI,hh2,hssval,6.712323425216323
WI,hh2,hssival,0.3653615520524977
WI,hh2,hpawval,0.013443272279260782
WI,hh2,hvetval,0.25292158812371135
WI,hh2,hsurval,0.1252404045462555
WI,hh2,hdisval,0.020495456897755237
WI,hh2,hedval,0.15659900298507462
WI,hh2,hcspval,0.04728049164179104
WI,hh2,hfinval,0.2838319591836735
WI,hh2,medicare,4.335364169040996
WI,hh2,medicaid,2.900445746732904
WI,hh3,hucval,0.35033505899253536
WI,hh3,hwcval,0.036091502846299806
WI,hh3,hssval,5.066357832107852
WI,hh3,hpawval,0.07099666447638606
WI,hh3,hvetval,0.5643951943832166
WI,hh3,hsurval,0.07633165924229075
WI,hh3,hdisval,0.0015294620741869395
WI,hh3,hedval,0.2284229253731343
WI,hh3,hcspval,0.26136925868656713
WI,hh3,medicare,3.1340259204800156
WI,hh3,medicaid,2.096726317968744
WI,hh4,hucval,2.125306387641724
WI,hh4,hwcval,0.45883256292751085
WI,hh4,hssval,6.8122976774356365
WI,hh4,hssival,0.34221042556523923
WI,hh4,hvetval,1.1689624541623118
WI,hh4,hsurval,0.16085778866960354
WI,hh4,hdisval,0.3260172192483846
WI,hh4,hedval,0.6330107445762856
WI,hh4,hcspval,0.3282618404776119
WI,hh4,hfinval,0.0294734693877551
WI,hh4,medicare,1.5249064447719713
WI,hh4,medicaid,1.0449075535256664
WI,hh5,hucval,0.755200327543402
WI,hh5,hwcval,0.006006648956356737
WI,hh5,hssval,2.589415395326024
WI,hh5,hssival,0.10855014070710317
WI,hh5,hvetval,0.9123865639266611
WI,hh5,hsurval,1.2069126617854014
WI,hh5,hdisval,0.14095662365181147
WI,hh5,hedval,0.04656178208955224
WI,hh5,hcspval,0.08607551462686566
WI,hh5,medicare,2.453320538576844
WI,hh5,medicaid,1.4424379772718485
WY,hh1,hucval,0.017334426793385337
WY,hh1,hwcval,0.011392667931688805
WY,hh1,hssval,0.4086033323065914
WY,hh1,hssival,0.038391524483353125
WY,hh1,hpawval,0.005396789125256674
WY,hh1,hsurval,0.003035545374449339
WY,hh1,hedval,0.009670958208955223
WY,hh1,hcspval,0.008271512656716417
WY,hh1,hfinval,0.01428064771057514
WY,hh1,medicare,0.3397770587342544
WY,hh1,medicaid,0.166093768401882
WY,hh2,hucval,0.058817537751587885
WY,hh2,hwcval,0.012825089943074004
WY,hh2,hssval,0.44185922561562085
WY,hh2,hssival,0.04792296551755034
WY,hh2,hpawval,0.0005727498973305956
WY,hh2,hvetval,0.05533209034462445
WY,hh2,hsurval,0.013048055947136563
WY,hh2,hdisval,0.01990428510262758
WY,hh2,hedval,0.01842478895522388
WY,hh2,hcspval,0.011446676597014925
WY,hh2,hfinval,0.037433552504638215
WY,hh2,medicare,0.3144061338594624
WY,hh2,medicaid,0.15369165821824202
WY,hh3,hucval,0.018397549397582137
WY,hh3,hwcval,0.0009772831878557874
WY,hh3,hssval,0.34451838726247436
WY,hh3,hssival,0.01849742833580828
WY,hh3,hpawval,0.0025959314168377827
WY,hh3,hvetval,0.06863264744624448
WY,hh3,hsurval,0.011624821850220263
WY,hh3,hdisval,0.008859987428260122
WY,hh3,hedval,0.021915999999999998
WY,hh3,hcspval,0.005566107462686568
WY,hh3,hfinval,0.00897747651205937
WY,hh3,medicare,0.28988316770374917
WY,hh3,medicaid,0.1417040570648052
WY,hh4,hucval,0.08151386345619298
WY,hh4,hwcval,0.011667825426944972
WY,hh4,hssval,0.7245558916555879
WY,hh4,hssival,0.030716858166117328
WY,hh4,hvetval,0.19216689918114876
WY,hh4,hsurval,0.014358948581497796
WY,hh4,hdisval,0.055182718741918955
WY,hh4,hedval,0.09000343358208955
WY,hh4,hcspval,0.03434609180597015
WY,hh4,hfinval,0.04049285343228201
WY,hh4,medicare,0.17041426377295438
WY,hh4,medicaid,0.08330387979966612
WY,hh5,hucval,0.02263005751533183
WY,hh5,hwcval,0.007883111954459203
WY,hh5,hssval,0.21890664148059266
WY,hh5,hssival,0.004292674028731502
WY,hh5,hpawval,0.00031714329363449696
WY,hh5,hvetval,0.2168324404594993
WY,hh5,hdisval,0.030536321751117673
WY,hh5,hedval,0.011814380597014926
WY,hh5,hcspval,0.008426932298507462
WY,hh5,hfinval,0.0025441113172541743
WY,hh5,medicare,0.2823193759295796
WY,hh5,medicaid,0.1380066365154048
