r,h,trn,value
UT,hh3,hcspval,0.035291399641791045
UT,hh3,hfinval,0.034289098330241186
UT,hh3,medicare,0.8001605537578229
UT,hh3,medicaid,0.5114178726300479
UT,hh4,hucval,0.12966312250801348
UT,hh4,hwcval,0.06934646919165086
UT,hh4,hssval,1.398307044424846
UT,hh4,hssival,0.09414264703764795
UT,hh4,hpawval,0.003293593429158111
UT,hh4,hvetval,0.3855571412076583
UT,hh4,hsurval,0.08744830044052863
UT,hh4,hdisval,0.030771155358449084
UT,hh4,hedval,0.4966380009675465
UT,hh4,hcspval,0.10538004286567164
UT,hh4,hfinval,0.051257391094619666
UT,hh4,medicare,0.5234671217390815
UT,hh4,medicaid,0.3228039620411292
UT,hh5,hucval,0.009789782977447753
UT,hh5,hwcval,0.018552865275142313
UT,hh5,hssval,0.8321141607952995
UT,hh5,hssival,0.011297108965318504
UT,hh5,hvetval,0.12187533313696611
UT,hh5,hsurval,0.1787011475154185
UT,hh5,hdisval,0.007548239266038988
UT,hh5,hedval,0.18259441808955224
UT,hh5,hcspval,0.03649224274626865
UT,hh5,hfinval,0.025631038218923933
UT,hh5,medicare,0.7635169877351087
UT,hh5,medicaid,0.4892274948409402
VT,hh1,hucval,0.006241664311714739
VT,hh1,hwcval,0.009443357874762809
VT,hh1,hssval,0.5513699103515749
VT,hh1,hssival,0.06595856241075859
VT,hh1,hpawval,0.005287773437371665
VT,hh1,hvetval,0.006958222515463918
VT,hh1,hsurval,0.020985716748898677
VT,hh1,hdisval,0.0011862099937146487
VT,hh1,hedval,0.006384462686567164
VT,hh1,hcspval,0.013796563283582088
VT,hh1,hfinval,0.006057484230055659
VT,hh1,medicare,0.4150140224198256
VT,hh1,medicaid,0.462793413516793
VT,hh2,hucval,0.030906315775458167
VT,hh2,hwcval,0.0005392258064516129
VT,hh2,hssval,0.616880531143505
VT,hh2,hssival,0.0239281752848617
VT,hh2,hpawval,0.0051238582669404535
VT,hh2,hvetval,0.025874852076583212
VT,hh2,hsurval,0.006918525092511013
VT,hh2,hdisval,0.02138555426352588
VT,hh2,hedval,0.009488843283582087
VT,hh2,hcspval,0.012437227791044775
VT,hh2,hfinval,0.0005182486085343228
VT,hh2,medicare,0.4576468988879232
VT,hh2,medicaid,0.5024687604183783
VT,hh3,hucval,0.014534889446245628
VT,hh3,hwcval,0.002697799468690702
VT,hh3,hssval,0.27963751570054546
VT,hh3,hssival,0.012946891946237923
VT,hh3,hvetval,0.059768726739322535
VT,hh3,hsurval,0.02350883355066079
VT,hh3,hdisval,0.0042169234317846645
VT,hh3,hedval,0.014579844776119401
VT,hh3,hcspval,0.005513822985074626
VT,hh3,hfinval,0.059826144712430425
VT,hh3,medicare,0.33982612823427116
VT,hh3,medicaid,0.37960094938824596
VT,hh4,hucval,0.016845516762317034
VT,hh4,hwcval,0.02386187476280835
VT,hh4,hssval,0.561129777638599
VT,hh4,hpawval,0.008246856344969201
VT,hh4,hvetval,0.05941236491310751
VT,hh4,hsurval,0.062062889867841406
VT,hh4,hdisval,0.02870049099209077
VT,hh4,hedval,0.03690246743283582
VT,hh4,hcspval,0.012839160417910446
VT,hh4,hfinval,0.03386809647495362
VT,hh4,medicare,0.1919545719952752
VT,hh4,medicaid,0.2144218225579992
VT,hh5,hwcval,0.01566749146110057
VT,hh5,hssval,0.15217672974793295
VT,hh5,hvetval,0.14055878647422682
VT,hh5,hsurval,0.06535937594273128
VT,hh5,hdisval,0.012112750226675545
VT,hh5,hedval,0.03994088656716418
VT,hh5,hcspval,0.002434696119402985
VT,hh5,medicare,0.23595837846270357
VT,hh5,medicaid,0.2635760379755304
VA,hh1,hucval,0.0337285923502396
VA,hh1,hwcval,0.04070194155597723
VA,hh1,hssval,5.0281880891420885
VA,hh1,hssival,0.6991279198058168
VA,hh1,hpawval,0.1257680197946612
VA,hh1,hvetval,0.27113259202356405
VA,hh1,hsurval,0.10466837061674006
VA,hh1,hdisval,0.04962512987795452
VA,hh1,hedval,0.07354822686567164
VA,hh1,hcspval,0.13104171522388058
VA,hh1,hfinval,0.14806919777365493
VA,hh1,medicare,4.460775886411728
VA,hh1,medicaid,2.597966703670764
VA,hh2,hucval,0.004292772517172341
VA,hh2,hwcval,0.21141299089184062
VA,hh2,hssval,6.694057859913178
VA,hh2,hssival,0.28188785886988305
VA,hh2,hpawval,0.0018963966160164272
VA,hh2,hvetval,0.2018013751988218
VA,hh2,hsurval,0.2771648949118943
VA,hh2,hdisval,0.03376514043897831
VA,hh2,hedval,0.2475160343283582
VA,hh2,hcspval,0.11548477653731343
VA,hh2,hfinval,0.11619383821892393
VA,hh2,medicare,4.245692185242456
VA,hh2,medicaid,2.4727014340475635
VA,hh3,hucval,0.07292389118958179
VA,hh3,hwcval,0.09807163828462998
VA,hh3,hssval,2.9670335031349873
VA,hh3,hssival,0.1856013579740918
VA,hh3,hpawval,0.003971818940451746
VA,hh3,hvetval,0.8560374032950889
VA,hh3,hsurval,0.13458546475770922
VA,hh3,hdisval,0.34265108359795493
VA,hh3,hedval,0.4130604179104478
VA,hh3,hcspval,0.21817049373134328
VA,hh3,hfinval,0.04186333803339518
VA,hh3,medicare,2.915134336445244
VA,hh3,medicaid,1.6977813133096438
VA,hh4,hucval,0.12244929242305493
VA,hh4,hwcval,0.5354100138022232
VA,hh4,hssval,6.330859282712803
VA,hh4,hssival,0.11123336506133205
VA,hh4,hpawval,0.014145726160164273
VA,hh4,hvetval,1.2578806356809487
VA,hh4,hsurval,0.24246478863436122
VA,hh4,hdisval,0.28777485118171287
VA,hh4,hedval,1.7779124777611937
VA,hh4,hcspval,0.38004450244776117
VA,hh4,hfinval,1.1838452479979547
VA,hh4,medicare,1.906340545773948
VA,hh4,medicaid,1.0013586672825907
VA,hh5,hucval,0.03318327766866377
VA,hh5,hwcval,0.17386148411385202
VA,hh5,hssval,3.4439134019106223
VA,hh5,hpawval,0.04878471622176592
VA,hh5,hvetval,1.8410899909042708
VA,hh5,hsurval,0.32570285418502204
VA,hh5,hdisval,0.16718166616986435
VA,hh5,hedval,0.8543384385664493
VA,hh5,hcspval,0.16878074098507462
VA,hh5,hfinval,0.0640304615955473
VA,hh5,medicare,3.874457046126612
VA,hh5,medicaid,2.256493187945484
WA,hh1,hucval,0.03391836317692778
WA,hh1,hwcval,0.1944947771385199
WA,hh1,hssval,3.422601821258193
WA,hh1,hssival,0.31398789626665663
WA,hh1,hpawval,0.306832227449692
WA,hh1,hvetval,0.23599534183210602
WA,hh1,hsurval,0.01825625656387665
WA,hh1,hdisval,0.047436932452913735
WA,hh1,hedval,0.12442537086567164
WA,hh1,hcspval,0.0247793056119403
WA,hh1,hfinval,0.33371628423005567
WA,hh1,medicare,3.2545294943140557
WA,hh1,medicaid,2.8732846106944083
WA,hh2,hucval,0.2622656758239809
WA,hh2,hwcval,0.11735045920303605
WA,hh2,hssval,6.015706876686063
WA,hh2,hssival,0.1666095498363024
WA,hh2,hpawval,0.046461558874743326
WA,hh2,hvetval,0.6226664350612471
WA,hh2,hsurval,0.36322315009691636
WA,hh2,hdisval,0.17707738463172212
WA,hh2,hedval,0.163104623880597
WA,hh2,hcspval,0.10264555089552237
WA,hh2,hfinval,0.12005506196660483
WA,hh2,medicare,3.9352209436244876
WA,hh2,medicaid,3.474237918799908
WA,hh3,hucval,0.24048055800414703
WA,hh3,hwcval,0.24318813996204933
WA,hh3,hssval,4.709194135755123
WA,hh3,hssival,0.061624958599250095
WA,hh3,hpawval,0.015178151950718687
WA,hh3,hvetval,0.6564409094443853
WA,hh3,hsurval,0.15002046578854625
WA,hh3,hdisval,0.40833700548726315
WA,hh3,hedval,0.3908726895522388
WA,hh3,hcspval,0.11556634925373135
WA,hh3,hfinval,0.3340559693654917
WA,hh3,medicare,2.8533578514396356
WA,hh3,medicaid,2.519107360270992
WA,hh4,hucval,0.4323011352488872
WA,hh4,hwcval,0.2466784767893738
WA,hh4,hssval,6.6395892144863184
WA,hh4,hssival,0.3301369052020566
WA,hh4,hpawval,0.022934953921971257
WA,hh4,hvetval,1.7083755145095727
WA,hh4,hsurval,0.7772509101831215
WA,hh4,hdisval,0.40663922265138
WA,hh4,hedval,1.018459492658518
WA,hh4,hcspval,0.25223689459701487
WA,hh4,hfinval,0.2549492393320965
WA,hh4,medicare,1.752777778853136
WA,hh4,medicaid,1.3667666545542807
WA,hh5,hucval,0.1395968448467278
WA,hh5,hwcval,0.32388436280834915
WA,hh5,hssval,2.0860338088933266
WA,hh5,hssival,0.09582227257173513
WA,hh5,hvetval,0.9262562133907051
WA,hh5,hsurval,0.9321278902576478
WA,hh5,hdisval,0.17010024049274522
WA,hh5,hedval,0.3293322910447761
WA,hh5,hcspval,0.22513643104477613
WA,hh5,hfinval,0.12983309833024118
WA,hh5,medicare,2.904113931768696
WA,hh5,medicaid,2.5639177283329317
WV,hh1,hucval,0.025089244482913133
WV,hh1,hwcval,0.0034585164022770403
WV,hh1,hssval,1.8754362905823987
WV,hh1,hssival,0.3171505603594024
WV,hh1,hpawval,0.025845836353182754
WV,hh1,hvetval,0.05831675291310751
WV,hh1,hsurval,0.05146552537004404
WV,hh1,hdisval,0.028639608642388785
WV,hh1,hedval,0.04787054764179104
WV,hh1,hcspval,0.03659848704477611
WV,hh1,hfinval,0.054621495985157704
WV,hh1,medicare,2.22710952721404
WV,hh1,medicaid,1.722652372424244
WV,hh2,hucval,0.11691303377167242
WV,hh2,hwcval,0.05432485143074004
WV,hh2,hssval,2.6235337276226
WV,hh2,hssival,0.176487830384797
WV,hh2,hpawval,0.008426492895277209
WV,hh2,hvetval,0.10122074156111928
WV,hh2,hsurval,0.10636236502202642
WV,hh2,hdisval,0.0667809389071039
WV,hh2,hedval,0.09367438611940299
WV,hh2,hcspval,0.041880579253731336
WV,hh2,hfinval,0.06393234434137292
WV,hh2,medicare,1.465221767367061
WV,hh2,medicaid,1.1513798381398408
WV,hh3,hucval,0.012640139206784513
WV,hh3,hwcval,0.015088176637571157
WV,hh3,hssval,1.0565476250670527
WV,hh3,hssival,0.06532876360172749
WV,hh3,hpawval,0.011591315186858318
WV,hh3,hvetval,0.28284318567304856
WV,hh3,hsurval,0.07280772888105726
WV,hh3,hdisval,0.01961839173281441
WV,hh3,hedval,0.030528825029850742
WV,hh3,hcspval,0.011434806910447761
WV,hh3,hfinval,0.001117122077922078
WV,hh3,medicare,0.8296103142101133
WV,hh3,medicaid,0.6597400513310193
WV,hh4,hucval,0.11097087449150735
WV,hh4,hwcval,0.052540871772296015
WV,hh4,hssval,1.3009185430979582
WV,hh4,hssival,0.038335252096573916
WV,hh4,hpawval,0.013219689067761812
WV,hh4,hvetval,0.47153706924300437
WV,hh4,hsurval,0.056716008396475774
WV,hh4,hdisval,0.14580819317581806
WV,hh4,hedval,0.14315862902985077
WV,hh4,hcspval,0.06304351916417911
WV,hh4,hfinval,0.0008170686456400743
WV,hh4,medicare,0.395720334963792
WV,hh4,medicaid,0.3060866856847572
WV,hh5,hucval,0.05602405510617793
WV,hh5,hwcval,0.05357000948766604
WV,hh5,hssval,0.4996967842866682
WV,hh5,hssival,0.012095244185945741
WV,hh5,hvetval,0.04611178434167894
WV,hh5,hsurval,0.0060185418502202645
WV,hh5,hdisval,0.01955153077441235
WV,hh5,hedval,0.15903483468656715
WV,hh5,hcspval,0.016446873373134326
WV,hh5,hfinval,0.007816252319109462
WV,hh5,medicare,0.44614212176769114
WV,hh5,medicaid,0.3450875563641
WI,hh1,hucval,0.02547535461434434
WI,hh1,hwcval,0.20031395109677422
WI,hh1,hssval,3.104241057684113
WI,hh1,hssival,0.380124290779188
WI,hh1,hpawval,0.0849839738809035
WI,hh1,hvetval,0.2542409114580265
WI,hh1,hsurval,0.04061863400881057
WI,hh1,hdisval,0.10127702900289602
WI,hh1,hcspval,0.11896236014925371
WI,hh1,hfinval,0.25851921261595545
WI,hh1,medicare,3.850219810188144
WI,hh1,medicaid,2.686959016171224
WI,hh2,hucval,0.049077601896658
WI,hh2,hwcval,0.0568259594686907
WI,hh2,hssval,6.519395568097337
WI,hh2,hssival,0.2304852717689374
WI,hh2,hpawval,0.09707541018480494
WI,hh2,hvetval,0.32041564849484533
WI,hh2,hsurval,0.17257797570925107
WI,hh2,hdisval,0.18070997539141503
WI,hh2,hedval,0.194926
WI,hh2,hcspval,0.5026715648848555
WI,hh2,hfinval,0.02816965491651206
WI,hh2,medicare,4.255744018517808
WI,hh2,medicaid,2.969962839735732
WI,hh3,hucval,0.11348436897719488
WI,hh3,hwcval,0.23140764628462998
WI,hh3,hssval,3.8096246610448112
WI,hh3,hssival,0.13859877012663627
WI,hh3,hvetval,0.2070791291664212
WI,hh3,hsurval,0.25755825236563873
WI,hh3,hdisval,0.10149122238217641
WI,hh3,hedval,0.4385003807761194
WI,hh3,hcspval,0.07143086268656716
WI,hh3,medicare,2.547276443422884
WI,hh3,medicaid,1.777671858688296
WI,hh4,hucval,0.2757857742823949
WI,hh4,hwcval,0.1498075548387097
WI,hh4,hssval,5.3223832207547845
WI,hh4,hssival,0.14831399098497647
WI,hh4,hvetval,0.694956512971083
WI,hh4,hsurval,0.2523535057268722
WI,hh4,hdisval,0.33851240783085595
WI,hh4,hedval,0.2877307107462686
WI,hh4,hcspval,0.11554237605970147
WI,hh4,hfinval,0.01914251576994434
WI,hh4,medicare,1.1409002494530969
WI,hh4,medicaid,0.8192071958455353
WI,hh5,hucval,0.02790515801295015
WI,hh5,hwcval,0.2457710704212524
WI,hh5,hssval,1.8868714797757058
WI,hh5,hssival,0.01964734462853628
WI,hh5,hpawval,0.12387737494866533
WI,hh5,hvetval,0.8152454781109947
WI,hh5,hsurval,0.5634421867538705
WI,hh5,hdisval,0.18210335789098678
WI,hh5,hedval,0.3196985466567164
WI,hh5,hcspval,0.16451319402985073
WI,hh5,hfinval,0.2998811576994434
WI,hh5,medicare,1.4566879232938266
WI,hh5,medicaid,1.039586441512715
WY,hh1,hucval,0.010081357948512615
WY,hh1,hssval,0.3364298116034216
WY,hh1,hssival,0.02835924111155956
WY,hh1,hpawval,0.0160825019137577
WY,hh1,hvetval,0.016347326986745212
WY,hh1,hsurval,0.0026257559471365636
WY,hh1,hdisval,0.01971436654339984
WY,hh1,hedval,0.007426454343283581
WY,hh1,hcspval,0.008798332611940298
WY,hh1,hfinval,0.007460628868274582
WY,hh1,medicare,0.3232669479922728
WY,hh1,medicaid,0.18803575460905078
WY,hh2,hucval,0.019166366341410543
WY,hh2,hwcval,0.0028794232258064515
WY,hh2,hssval,0.5536939480007462
WY,hh2,hssival,0.014016712978868173
WY,hh2,hpawval,0.004164231622176592
WY,hh2,hvetval,0.041196469466863034
WY,hh2,hsurval,0.03266337388546255
WY,hh2,hdisval,0.006932111887894895
WY,hh2,hedval,0.049147259701492536
WY,hh2,hcspval,0.016931110746268654
WY,hh2,hfinval,0.021439243413729128
WY,hh2,medicare,0.3254964271648008
WY,hh2,medicaid,0.18933258313171678
WY,hh3,hucval,0.005943333837872491
WY,hh3,hwcval,0.02229274383301708
WY,hh3,hssval,0.35289891295679715
WY,hh3,hssival,0.004839600843709226
WY,hh3,hpawval,0.0002551786447638604
WY,hh3,hvetval,0.029661011664212075
WY,hh3,hsurval,0.036197210537444936
WY,hh3,hdisval,0.002185561540668177
WY,hh3,hedval,0.009799713805970148
WY,hh3,hcspval,0.007011346179104478
WY,hh3,hfinval,0.003535903525046382
WY,hh3,medicare,0.2298095913276696
WY,hh3,medicaid,0.1336741049156964
WY,hh4,hucval,0.04949617414428511
WY,hh4,hwcval,0.14460760576850096
WY,hh4,hssval,0.3444933917503142
WY,hh4,hssival,0.004443976777827064
WY,hh4,hvetval,0.08392368381737848
WY,hh4,hsurval,0.01604757391189427
WY,hh4,hdisval,0.026563190749478525
WY,hh4,hedval,0.07467594179104477
WY,hh4,hcspval,0.027514045701492535
WY,hh4,hfinval,0.01806587888682746
WY,hh4,medicare,0.12781091918453039
WY,hh4,medicaid,0.07434420000375096
WY,hh5,hucval,0.010365611213262488
WY,hh5,hssval,0.1669616309430025
WY,hh5,hssival,0.002657957046550375
WY,hh5,hpawval,0.0011260711293634498
WY,hh5,hvetval,0.055523223587628866
WY,hh5,hdisval,0.02219396683581957
WY,hh5,hedval,0.019621077611940298
WY,hh5,hcspval,0.005560928895522388
WY,hh5,hfinval,0.006943525046382189
WY,hh5,medicare,0.1984161143307264
WY,hh5,medicaid,0.11541335733978504
